都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,住所,方書,緯度,経度,設置者,電話番号,内線番号,SSID,提供エリア,URL,備考
472107,,沖縄県,糸満市,カラオケハウスとまと 西崎店,,,糸満市 西崎町6-10-1,,26.147173,127.665561,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,スポーツロッジ糸満 野球場,,,糸満市 西崎町3-11,西崎運動公園内,26.14868,127.665405,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,cafe vinca,,,糸満市 西崎町4-20-5,,26.1392564,127.6620629,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,糸満フィッシャリーナ,,,糸満市 西崎町1-6-9,,26.128391,127.652524,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,糸満フィッシャリーナ事務所,,,糸満市 西崎町1-6-9,,26.128391,127.652524,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,ファミリーバイキング ばんない,,,糸満市 西崎町4-20-5,道の駅いとまん,26.1392326,127.6619226,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,道の駅いとまん ファーマーズいとまん,,,糸満市 西崎町4-19-1,,26.1384326,127.6611088,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,道の駅いとまん 情報館,,,糸満市 西崎町4-19-1,,26.1386395,127.6617149,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,ホテルスポーツロッジ糸満,,,糸満市 西崎町3-11,西崎運動公園内,26.14868,127.665405,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,スポーツロッジ糸満 体育館,,,糸満市 西崎町3-11,西崎運動公園内,26.14868,127.665405,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,土~夢,,,糸満市 西崎町3-16,,26.1486794,127.6649052,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,花日和,,,糸満市 西崎町5-13-9,,26.14369,127.65985,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,道の駅いとまん 遊食来,,,糸満市 西崎町4-19-1,,26.1384326,127.6611088,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,ケンタッキーフライドチキン イオン武富店,,,糸満市 武富194,,26.16473,127.691379,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,兼城SS,,,糸満市 賀数246-4,,26.1481774,127.6926707,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,日流商会,,,糸満市 米須376,,26.0951329,127.6994477,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,糸満自動車学校,,,糸満市 糸満2278,,26.128311,127.663912,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,かしわ歯科,,,糸満市 糸満1473-2,,26.126143,127.6736853,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,居酒屋きんた,,,糸満市 糸満989-61,,26.129092,127.666948,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,ワンツースリー 糸満校,,,糸満市 糸満1316,,26.1235771,127.6701121,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,サンエー 糸満食品館,,,糸満市 糸満1636-6,,26.12584,127.676997,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,琉球銀行 糸満支店,,,糸満市 字糸満1492,,26.128637,127.669731,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,和風亭 しおざき店,,,糸満市 潮崎町2-2,,26.123693,127.667961,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,エディオン しおざきシティ店,,,糸満市 潮崎町2-2,,26.1228446,127.6682862,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,マツモトキヨシ しおざきシティ店,,,糸満市 潮崎町2-2,,26.1240405,127.6677627,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,ジョイフル しおざきシティ店,,,糸満市 潮崎町2-2,,26.123693,127.667961,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,沖縄銀行 糸満支店,,,糸満市 潮崎町2丁目2番,サンエー塩崎シティ テナント棟,26.128959,127.669989,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,サンエー しおざきシティ,,,糸満市 潮崎町2-2,,26.1240404,127.6677781,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472107,,沖縄県,糸満市,フジカラーパレットプラザ しおざきシティ店,,,糸満市 潮崎町2-2,サンエーしおざきシティ内,26.123943,127.667924,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,ヘアースタイリストサロン ベガ,,,八重瀬町 東風平398,,26.154918,127.7238,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,東風平運動公園体育館,,,八重瀬町 東風平1076,,26.154183,127.713319,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,ケンタッキーフライドチキン 八重瀬店,,,八重瀬町 伊覇243,,26.1609654,127.7223396,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,東風平SS,,,八重瀬町 伊覇45-1,,26.156844,127.721045,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,ちゅら歯科,,,八重瀬町 字伊覇309,,26.162847,127.72465,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,沖縄銀行 八重瀬支店,,,八重瀬町 伊覇280-27,沖縄銀行 八重瀬支店,26.1601461,127.7228002,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,auショップ 東風平,,,八重瀬町 伊覇254,,26.1574537,127.7217858,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,琉球銀行 東風平支店,,,八重瀬町 字伊覇227,,26.162194,127.723001,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,ヘアーサロン シエスタ,,,八重瀬町 屋宜原123-6,ウィステリアⅡ,26.1624886,127.7277224,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,和風亭 八重瀬シティ店,,,八重瀬町 屋宜原99-1,,26.159396,127.728875,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,マツモトキヨシ 八重瀬シティ店,,,八重瀬町 屋宜原99-1,,26.16084878,127.7301667,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,サンエー 八重瀬シティ,,,八重瀬町 屋宜原99-1,,26.159396,127.728875,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,ビューティー&エステ プナヘレ,,,八重瀬町 屋宜原108-1,,26.1610067,127.7292097,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,Tully’s Coffee 八重瀬シティ店,,,八重瀬町 屋宜原99-1,,26.159396,127.728875,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,沖縄協同ガス 本社,,,八重瀬町 外間115-1,,26.1763693,127.7111294,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,沖縄協同ガス 本社ショールーム,,,八重瀬町 外間115-1,,26.1763693,127.7111294,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,沖縄協同ガス 本社2F事務所,,,八重瀬町 外間115-1,,26.1763693,127.7111294,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,沖縄協同ガス 本社3F事務所,,,八重瀬町 外間115-1,,26.1763693,127.7111294,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,具志頭SS,,,八重瀬町 大頓1397,,26.129505,127.733212,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473626,,沖縄県,八重瀬町,ザ・サザンリンクスゴルフクラブ,,,八重瀬町 玻名城697,,26.1140812,127.7390808,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,Cafe Bean’s,,,南城市 玉城百名987,,26.1366887,127.7909865,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,新垣菓子店 たまぐすく店,,,南城市 玉城堀川701-1,,26.1295994,127.7613571,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,玉城SS,,,南城市 玉城船越1321-4,,26.151776,127.751757,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,福朗,,,南風原町 大名126,,26.2084598,127.7353048,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,なーぐすく,,,南風原町 与那覇184-5,,26.203185,127.743105,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,Liberty,,,南風原町 与那覇49-1,,26.2002907,127.7470186,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,和洋魂菜 暁,,,南風原町 与那覇548-1,,26.2010934,127.7430196,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,Dragon,,,南風原町 与那覇53,2F,26.2005101,127.7459215,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ヘアーラボシャイン,,,南風原町 与那覇120-3,,26.200929,127.744099,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ネッツトヨタ沖縄 南風原,,,南風原町 宮平670,,26.1966926,127.7321979,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,居酒屋 かりゆし,,,南風原町 宮平641-1,,26.198249,127.734145,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,トピーコーポレーション,,,南風原町 宮平583,,26.1992661,127.7286059,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,有限会社 渡嘉敷商会 カラオケハウスとまと宮平店,,,南風原町 宮平666-1,,26.1968706,127.7315341,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,寿スイミングスクール,,,南風原町 宮平499,,26.200776,127.732481,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,丸大南風原店,,,南風原町 宮平251,,26.199371,127.7361427,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,カットスタジオ サパース,,,南風原町 宮平250,,26.198882,127.736364,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,学童クラブ VI-VA,,,南風原町 宮平499,,26.2007736,127.732481,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,トヨタカローラ沖縄 南風原店 G-Station,,,南風原町 宮平665,,26.1969498,127.731148,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,サンシャイン 南風原店,,,南風原町 宮平59-3,,26.197752,127.733656,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ネッツトヨタ沖縄 ネッツブリサ G-Station,,,南風原町 宮平670,,26.1966926,127.7321979,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,トヨタカローラ沖縄 南風原店,,,南風原町 宮平665,,26.1969498,127.731148,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,焼肉ステーション BAMBOCHE 南風原店,,,南風原町 宮平254,2F,26.1994072,127.7362419,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,刺身・居酒屋 北大地南風原店,,,南風原町 宮平247,,26.198641,127.73565,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ベスト電器 イオン南風原店,,,南風原町 宮平264,イオン南風原SC内,26.200932,127.737394,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,モスバーガー 南風原店,,,南風原町 宮平254,,26.1992439,127.7369769,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,トヨタカローラ沖縄 南風原マイカーセンター,,,南風原町 宮平671-2,,26.196982,127.732401,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,沖縄子育良品,,,南風原町 宮平259-101,,26.1999711,127.737975,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,サンクスオートサービス,,,南風原町 新川316-7,,26.207564,127.725153,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,明星タクシー,,,南風原町 新川316-8,,26.207592,127.725234,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,環境の杜 ふれあい,,,南風原町 新川588,,26.214214,127.72858,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,カットハウス モラル,,,南風原町 兼城120,,26.19486,127.727565,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,こうのいけ 南風原店,,,南風原町 兼城636-10,,26.195316,127.725501,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,琉球日産 南風原営業所,,,南風原町 兼城261,,26.19653,127.730145,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,串焼 天馬,,,南風原町 兼城710-2,102,26.19018,127.729346,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,一日橋むらた歯科医院,,,南風原町 兼城516-1,,26.1958478,127.7197391,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,auショップ はえばる,,,南風原町 兼城636-10,,26.195312,127.725551,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,はなまる南風原店,,,南風原町 兼城595,,26.1956957,127.7230203,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,食彩館 南風原店,,,南風原町 兼城602,,26.1959385,127.7238301,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,カットスタジオ ビートル,,,南風原町 兼城572,,26.195574,127.721838,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,沖縄銀行 南風原支店,,,南風原町 兼城634-2,,26.195366,127.725898,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,美石の泉,,,南風原町 兼城604,,26.195707,127.724079,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ラウンドワン 沖縄・南風原店,,,南風原町 兼城552,,26.1951242,127.7209541,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,カフェOtafuku,,,南風原町 兼城393-5,,26.1971998,127.7266086,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,カラオケマイム 南風原店,,,南風原町 兼城208,,26.1956101,127.7264989,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,居酒屋 福耳福助 兼城店,,,南風原町 兼城,,26.198504,127.725662,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,沖縄トヨタ自動車 南風原店,,,南風原町 兼城208,,26.1956043,127.726242,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ケンタッキーフライドチキン 一日橋店,,,南風原町 兼城531,,26.1960094,127.7204365,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ダイニング Oshidori ホルモン市場 南風原店,,,南風原町 兼城199,,26.1960716,127.7286148,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,居酒屋福耳福助 兼城店,,,南風原町 兼城205,,26.1959688,127.7272596,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,CoCo壱番屋 ラウンドワン南風原店,,,南風原町 兼城552,,26.19529502,127.7211358,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,琉球銀行 南風原支店,,,南風原町 字兼城206,,26.195885,127.72674,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,沖縄銀行 ローンFPステーション南風原店,,,南風原町 兼城574-10,,26.195366,127.725898,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,マリール,,,南風原町 兼城217,,26.1961601,127.7266956,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,南風 ふぇーぬかじ,,,南風原町 本部485-5,,26.1927934,127.7259422,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,てぃーら,,,南風原町 照屋274-1,,26.1830556,127.7255556,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473286,,沖縄県,中城村,auショップ 琉大東口,,,中城村 南上原1024-5,,26.2442775,127.7680362,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ENEOS 津嘉山南店,,,南風原町 津嘉山1683,,26.183197,127.7133122,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,津嘉山自動車学校,,,南風原町 津嘉山593-1,,26.1874396,127.7115917,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,サンエー つかざんシティ,,,南風原町 津嘉山1471-2,,26.1905556,127.7097222,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,エディオン つかざんシティ店,,,南風原町 津嘉山1471-2,,26.190596,127.709792,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,居酒屋 ちかさん,,,南風原町 津嘉山620,,26.1870152,127.7141114,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,シーサーの茶ロウ,,,南風原町 津嘉山1740-3,,26.1803015,127.716749,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ヘアーサロン イマジン,,,南風原町 津嘉山1817,グリーンシャトレ,26.182813,127.7141737,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ヘアーサロン サークル,,,南風原町 津嘉山1610,,26.1865193,127.7109696,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ダンスカフェ陽のあたる場所,,,南風原町 津嘉山1609-1,,26.1863707,127.7110905,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,フォートスタジオかみさと,,,南風原町 津嘉山1565-1,,26.186105,127.710956,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,サーチーの店,,,南風原町 津嘉山1609-3,,26.186206,127.711341,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,K‘skitchen,,,南風原町 津嘉山675-3,,26.1845945,127.7157642,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ウォルナット,,,南風原町 津嘉山1734,,26.1799404,127.7172136,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,ガスト 沖縄南風原店,,,南風原町 字津嘉山1468-5,,26.1896419,127.7090606,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473502,,沖縄県,南風原町,レストラン しぐれ,,,南風原町 津嘉山1607,,26.185819,127.711417,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,ラビット理容室,,,南城市 大里大里2535,,26.177776,127.750136,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,大里セルフSS,,,南城市 大里稲嶺2053-1,,26.169688,127.73981,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,憩い空間たかふじ,,,南城市 大里稲嶺97,,26.168847,127.7390389,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,ヘアーサロン An,,,南城市 大里稲嶺1330-1,,26.159339,127.730361,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,居酒屋 桃花,,,南城市 大里稲嶺74-1,,26.168817,127.739302,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,炭火焼 だいもん家,,,南城市 大里稲嶺2013-1,,26.16652,127.735834,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,テックランド イオンタウン南城大里店,,,南城市 大里高平高宮城原97-2,,26.173806,127.745402,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,海の食卓 山ちゃん,,,南城市 大里高平138,,26.1722146,127.7432433,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,らーめん工房 麺太,,,南城市 大里仲間1140-1,,26.1746864,127.7466383,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,いこい整骨院,,,南城市 大里仲間1161-1,,26.175,127.746761,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,マルエーアトール 大里店,,,南城市 大里仲間1155,,26.1740213,127.7471038,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,築地魚河岸 魚魚万アトール大里店,,,南城市 大里仲間1152,,26.1743774,127.7472204,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,大里北部SS,,,南城市 大里古堅1190-1,,26.195997,127.746125,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
472158,,沖縄県,南城市,Cafe メカ,,,南城市 大里古堅263-1,,26.1888695,127.7459443,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,めぐみ薬品,,,与那原町 板良敷304-15,,26.197208,127.766962,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,美容室 sucre.m,,,与那原町 板良敷119-1,こめすアパート,26.1975569,127.7667247,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,沖縄電力 与那原支店,,,与那原町 上与那原383,,26.200966,127.75199,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,琉球ダイハツ販売 与那原店,,,与那原町 上与那原348-1,,26.2004062,127.7515251,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,東部電気土木,,,与那原町 上与那原398,,26.201477,127.750835,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,Honda Cars 沖縄 与那原店,,,与那原町 上与那原369,,26.1997538,127.7495373,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,ジェフ 与那原店,,,与那原町 上与那原467,,26.1995603,127.7474964,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,生活館 与那原店,,,与那原町 上与那原289,,26.1999425,127.75104,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,海邦銀行 与那原支店,,,与那原町 上与那原290,,26.199785,127.750874,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,くみき,,,与那原町 上与那原439,,26.199669,127.748152,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,くみき 別館,,,与那原町 上与那原439,,26.199669,127.748152,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,スタジオSOUNDS GROW,,,与那原町 与那原869-3,,26.205732,127.756223,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,満空味,,,与那原町 与那原592,,26.2016993,127.7545263,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,ナチュール,,,与那原町 与那原2999-1,1F,26.202377,127.754271,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,ショットバー Jake,,,与那原町 与那原3156,,26.2002846,127.7566185,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,ゆーわらやー,,,与那原町 与那原3580-1,,26.200149,127.758248,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,味処 えんまん,,,与那原町 与那原274,,26.201108,127.759015,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,ONE1,,,与那原町 与那原3575-1,ナンセイビル,26.2002754,127.7577104,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,沖縄銀行 与那原支店,,,与那原町 与那原3111-1,沖縄銀行 与那原支店,26.201185,127.755029,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,日光写真館,,,与那原町 与那原61-1,,26.2002574,127.7633347,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,与那原家,,,与那原町 与那原1040,,26.2087253,127.7582275,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,ひが家具 与那原店,,,与那原町 上与那原435-1,,26.200293,127.747594,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,磯蔵,,,与那原町 与那原3633-1,,26.2003244,127.7592204,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,マリンタウンゴルフ,,,与那原町 与那原3309,,26.1967114,127.7585856,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,フィッシャーマンズクラブ バー ファースト,,,与那原町 与那原696,,26.2031057,127.7559231,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,サンエー V21よなばる食品館,,,与那原町 与那原1175-1,,26.2111597,127.7588622,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,琉球銀行 与那原支店,,,与那原町 字与那原3080,,26.2014295,127.7542592,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
473481,,沖縄県,与那原町,BAR MOHICAN,,,与那原町 与那原581 2F,,26.2012461,127.75595,沖縄県,,,Be.Okinawa_Free_Wi-Fi,,,
